geography,med_household_income,unemployed,total_pop,gini,year,geography_str,state_cd
"Congressional District 3 (118th Congress), Utah: Summary level: 500, state:49> congressional district:03",91520.0,15958.0,818343.0,0.4631,2023,"Congressional District 3 (118th Congress), Utah: Summary level: 500, state:49> congressional district:03",UT-03
"Congressional District 4 (118th Congress), Utah: Summary level: 500, state:49> congressional district:04",101856.0,15017.0,843269.0,0.373,2023,"Congressional District 4 (118th Congress), Utah: Summary level: 500, state:49> congressional district:04",UT-04
"Congressional District 1 (118th Congress), Virginia: Summary level: 500, state:51> congressional district:01",103501.0,14497.0,796108.0,0.4398,2023,"Congressional District 1 (118th Congress), Virginia: Summary level: 500, state:51> congressional district:01",VA-01
"Congressional District 2 (118th Congress), Virginia: Summary level: 500, state:51> congressional district:02",91821.0,17604.0,785995.0,0.4337,2023,"Congressional District 2 (118th Congress), Virginia: Summary level: 500, state:51> congressional district:02",VA-02
"Congressional District 3 (118th Congress), Virginia: Summary level: 500, state:51> congressional district:03",66051.0,22433.0,776669.0,0.455,2023,"Congressional District 3 (118th Congress), Virginia: Summary level: 500, state:51> congressional district:03",VA-03
"Congressional District 4 (118th Congress), Virginia: Summary level: 500, state:51> congressional district:04",68552.0,24169.0,790076.0,0.4559,2023,"Congressional District 4 (118th Congress), Virginia: Summary level: 500, state:51> congressional district:04",VA-04
"Congressional District 5 (118th Congress), Virginia: Summary level: 500, state:51> congressional district:05",70085.0,15304.0,792934.0,0.4819,2023,"Congressional District 5 (118th Congress), Virginia: Summary level: 500, state:51> congressional district:05",VA-05
"Congressional District 6 (118th Congress), Virginia: Summary level: 500, state:51> congressional district:06",70243.0,16170.0,786774.0,0.447,2023,"Congressional District 6 (118th Congress), Virginia: Summary level: 500, state:51> congressional district:06",VA-06
"Congressional District 7 (118th Congress), Virginia: Summary level: 500, state:51> congressional district:07",110546.0,18915.0,797241.0,0.405,2023,"Congressional District 7 (118th Congress), Virginia: Summary level: 500, state:51> congressional district:07",VA-07
"Congressional District 8 (118th Congress), Virginia: Summary level: 500, state:51> congressional district:08",127899.0,17505.0,775740.0,0.4633,2023,"Congressional District 8 (118th Congress), Virginia: Summary level: 500, state:51> congressional district:08",VA-08
"Congressional District 9 (118th Congress), Virginia: Summary level: 500, state:51> congressional district:09",56863.0,13561.0,783052.0,0.4775,2023,"Congressional District 9 (118th Congress), Virginia: Summary level: 500, state:51> congressional district:09",VA-09
"Congressional District 10 (118th Congress), Virginia: Summary level: 500, state:51> congressional district:10",157857.0,14222.0,791262.0,0.3989,2023,"Congressional District 10 (118th Congress), Virginia: Summary level: 500, state:51> congressional district:10",VA-10
"Congressional District 11 (118th Congress), Virginia: Summary level: 500, state:51> congressional district:11",158319.0,17035.0,781648.0,0.4108,2023,"Congressional District 11 (118th Congress), Virginia: Summary level: 500, state:51> congressional district:11",VA-11
"Congressional District 1 (118th Congress), Washington: Summary level: 500, state:53> congressional district:01",131931.0,17608.0,773262.0,0.448,2023,"Congressional District 1 (118th Congress), Washington: Summary level: 500, state:53> congressional district:01",WA-01
"Congressional District 2 (118th Congress), Washington: Summary level: 500, state:53> congressional district:02",87205.0,18668.0,775731.0,0.4517,2023,"Congressional District 2 (118th Congress), Washington: Summary level: 500, state:53> congressional district:02",WA-02
"Congressional District 3 (118th Congress), Washington: Summary level: 500, state:53> congressional district:03",87219.0,19785.0,779567.0,0.4323,2023,"Congressional District 3 (118th Congress), Washington: Summary level: 500, state:53> congressional district:03",WA-03
"Congressional District 4 (118th Congress), Washington: Summary level: 500, state:53> congressional district:04",74394.0,21080.0,775997.0,0.4383,2023,"Congressional District 4 (118th Congress), Washington: Summary level: 500, state:53> congressional district:04",WA-04
"Congressional District 5 (118th Congress), Washington: Summary level: 500, state:53> congressional district:05",71545.0,21811.0,780504.0,0.4577,2023,"Congressional District 5 (118th Congress), Washington: Summary level: 500, state:53> congressional district:05",WA-05
"Congressional District 6 (118th Congress), Washington: Summary level: 500, state:53> congressional district:06",86798.0,18960.0,776086.0,0.4482,2023,"Congressional District 6 (118th Congress), Washington: Summary level: 500, state:53> congressional district:06",WA-06
"Congressional District 7 (118th Congress), Washington: Summary level: 500, state:53> congressional district:07",122671.0,21607.0,768537.0,0.4795,2023,"Congressional District 7 (118th Congress), Washington: Summary level: 500, state:53> congressional district:07",WA-07
"Congressional District 8 (118th Congress), Washington: Summary level: 500, state:53> congressional district:08",122907.0,15673.0,773534.0,0.4469,2023,"Congressional District 8 (118th Congress), Washington: Summary level: 500, state:53> congressional district:08",WA-08
"Congressional District 9 (118th Congress), Washington: Summary level: 500, state:53> congressional district:09",97895.0,23247.0,765852.0,0.4844,2023,"Congressional District 9 (118th Congress), Washington: Summary level: 500, state:53> congressional district:09",WA-09
"Congressional District 10 (118th Congress), Washington: Summary level: 500, state:53> congressional district:10",91727.0,19921.0,771914.0,0.4079,2023,"Congressional District 10 (118th Congress), Washington: Summary level: 500, state:53> congressional district:10",WA-10
"Congressional District 1 (118th Congress), West Virginia: Summary level: 500, state:54> congressional district:01",52742.0,21676.0,885040.0,0.4793,2023,"Congressional District 1 (118th Congress), West Virginia: Summary level: 500, state:54> congressional district:01",WV-01
"Congressional District 2 (118th Congress), West Virginia: Summary level: 500, state:54> congressional district:02",63113.0,23342.0,899422.0,0.4578,2023,"Congressional District 2 (118th Congress), West Virginia: Summary level: 500, state:54> congressional district:02",WV-02
"Congressional District 1 (118th Congress), Wisconsin: Summary level: 500, state:55> congressional district:01",77277.0,15184.0,732332.0,0.4256,2023,"Congressional District 1 (118th Congress), Wisconsin: Summary level: 500, state:55> congressional district:01",WI-01
"Congressional District 2 (118th Congress), Wisconsin: Summary level: 500, state:55> congressional district:02",85679.0,10577.0,740255.0,0.4435,2023,"Congressional District 2 (118th Congress), Wisconsin: Summary level: 500, state:55> congressional district:02",WI-02
"Congressional District 3 (118th Congress), Wisconsin: Summary level: 500, state:55> congressional district:03",70206.0,12895.0,736688.0,0.4307,2023,"Congressional District 3 (118th Congress), Wisconsin: Summary level: 500, state:55> congressional district:03",WI-03
"Congressional District 4 (118th Congress), Wisconsin: Summary level: 500, state:55> congressional district:04",57999.0,19533.0,727084.0,0.489,2023,"Congressional District 4 (118th Congress), Wisconsin: Summary level: 500, state:55> congressional district:04",WI-04
"Congressional District 5 (118th Congress), Wisconsin: Summary level: 500, state:55> congressional district:05",94471.0,11294.0,740019.0,0.4337,2023,"Congressional District 5 (118th Congress), Wisconsin: Summary level: 500, state:55> congressional district:05",WI-05
"Congressional District 6 (118th Congress), Wisconsin: Summary level: 500, state:55> congressional district:06",74283.0,10125.0,736607.0,0.4284,2023,"Congressional District 6 (118th Congress), Wisconsin: Summary level: 500, state:55> congressional district:06",WI-06
"Congressional District 7 (118th Congress), Wisconsin: Summary level: 500, state:55> congressional district:07",71725.0,11544.0,740211.0,0.4308,2023,"Congressional District 7 (118th Congress), Wisconsin: Summary level: 500, state:55> congressional district:07",WI-07
"Congressional District 8 (118th Congress), Wisconsin: Summary level: 500, state:55> congressional district:08",77266.0,11507.0,738827.0,0.4347,2023,"Congressional District 8 (118th Congress), Wisconsin: Summary level: 500, state:55> congressional district:08",WI-08
,64789.50000000093,16022.499999999884,726549.0,0.46789999999999976,2024,,AL-01
,63999.99999999907,14508.999999999767,734793.5,0.47555000000000014,2024,,AL-02
,60363.49999999907,17000.4999999993,723164.9999999995,0.47009999999999996,2024,,AL-03
,60600.49999999907,14113.999999999884,736572.5000000037,0.4595000000000007,2024,,AL-04
,81349.49999999814,13490.999999999767,728748.4999999991,0.45919999999999916,2024,,AL-05
,83863.00000000186,13852.0,716366.4999999993,0.48285,2024,,AL-06
,52240.50000000093,21203.499999999534,755511.0,0.49569999999999936,2024,,AL-07
,54653.00000000093,22228.499999999884,770106.0000000037,0.47109999999999974,2024,,AR-01
,66424.5,15605.49999999965,747953.9999999981,0.4848499999999998,2024,,AR-02
,77439.00000000186,15023.999999999884,739810.5000000075,0.47579999999999956,2024,,AR-03
,53851.00000000093,18359.500000000116,778178.4999999925,0.4696499999999997,2024,,AR-04
,112730.5,14178.000000000931,808928.5,0.5314499999999924,2024,,AZ-01
,68016.5,21745.0,844634.9999999925,0.4474,2024,,AZ-02
,68454.50000000186,21170.5,817241.0000000037,0.44814999999999916,2024,,AZ-03
,89323.49999999627,22509.000000000233,798414.0,0.42964999999999876,2024,,AZ-04
,116019.5,13855.500000000466,785754.0,0.4060499999999987,2024,,AZ-05
,73493.00000000047,18917.999999999975,787438.5000000021,0.4386999999999901,2024,,AZ-06
,60876.00000000093,26117.0,794007.5000000019,0.44889999999999874,2024,,AZ-07
,81501.00000000093,18553.499999999956,785731.0,0.45415000000000205,2024,,AZ-08
,80753.00000000373,18487.5,845134.5,0.39554999999999296,2024,,AZ-09
,73317.0,26414.000000000466,793361.5,0.4648999999999992,2024,,CA-01
,102863.5,25966.5,782884.0,0.5261500000000001,2024,,CA-02
,117543.5,14937.0,779904.4999999981,0.45740000000000025,2024,,CA-03
,100445.49999999814,25796.50000000093,770090.5000000009,0.4759499999999992,2024,,CA-04
,90746.0,22578.0,782772.0,0.46589999999999865,2024,,CA-05
,92689.00000000186,23455.5,751506.0,0.4288500000000042,2024,,CA-06
,92534.50000000093,26550.000000000233,753520.5,0.4554500000000008,2024,,CA-07
,115317.50000000373,25698.499999999825,762714.5,0.43349999999999866,2024,,CA-08
