Segment,Technology,Subcategory,Decarb_Sector,Project_Type,Estimated_Total_Facility_CAPEX,CD119_2024_Name,Announcement_Date,State,US Senator 1: Party,US Senator 2: Party,US Representative Party,Latitude,Longitude,Announcement_Year,Announcement_Quarter,solar_irradiance,wind_speed_2m,wind_speed_2m_max,wind_speed_50m,air_temp_2m,air_temp_2m_max,air_temp_2m_min,precipitation
Manufacturing,Fueling Equipment,EV Chargers,Clean Tech Manufacturing,New,46.209852,WI-04,2023-05-08,WI,Democratic,Republican,Democratic,43.026719,-87.959387,2023,2,3.737431693989071,3.461475409836065,5.182868852459015,6.998606557377048,8.59877049180328,13.346666666666668,3.887295081967213,2.581366120218579
Manufacturing,Fueling Equipment,EV Chargers,Clean Tech Manufacturing,New,34.511889,NC-06,2023-08-14,NC,Republican,Republican,Republican,36.136722,-80.093396,2023,3,4.238333333333333,1.9548360655737709,3.2733879781420763,5.2338524590163935,15.122841530054645,20.534590163934425,9.962513661202186,4.346857923497267
Manufacturing,Fueling Equipment,EV Chargers,Clean Tech Manufacturing,Expansion,1.952502,MI-11,2024-10-07,MI,Democratic,Democratic,Democratic,42.445367,-83.192135,2024,4,3.839262295081967,3.417295081967213,5.053579234972677,6.858469945355191,9.76136612021858,14.536174863387975,4.953770491803279,2.206857923497268
Manufacturing,Fueling Equipment,EV Chargers,Clean Tech Manufacturing,Expansion,1.073876,IL-08,2024-11-15,IL,Democratic,Democratic,Democratic,41.967229,-87.979273,2024,4,3.8967486338797817,3.291939890710382,4.97811475409836,6.789098360655737,9.780136612021858,14.994508196721313,4.812650273224044,2.6925683060109287
Manufacturing,Fueling Equipment,EV Chargers,Clean Tech Manufacturing,New,,,2023-12-11,OH,,,,39.96085,-82.98499,2023,4,3.8363934426229513,2.8176502732240443,4.405628415300547,6.200601092896175,11.535355191256832,16.87743169398907,6.263251366120218,2.7748633879781424
Manufacturing,Fueling Equipment,EV Chargers,Clean Tech Manufacturing,New,,,2023-01-19,CT,,,,41.31701,-73.1018,2023,1,3.922568306010929,0.286120218579235,0.508551912568306,4.602295081967213,10.893497267759562,16.242622950819673,5.8842349726775955,3.0526502732240437
Manufacturing,Fueling Equipment,EV Chargers,Clean Tech Manufacturing,Expansion,,PA-05,2024-01-09,PA,Democratic,Republican,Democratic,40.10176,-75.39698,2024,1,3.867131147540983,0.5925136612021857,0.9645081967213116,4.822896174863388,12.59155737704918,17.94117486338798,7.605601092896175,3.930573770491803
Manufacturing,Fueling Equipment,EV Chargers,Clean Tech Manufacturing,New,,TX-26,2024-01-12,TX,Republican,Republican,Republican,33.00766,-97.31141,2024,1,4.810765027322405,2.9816393442622946,4.54775956284153,6.521065573770492,18.669426229508197,25.18158469945355,12.70811475409836,2.5615573770491804
Manufacturing,Fueling Equipment,EV Chargers,Clean Tech Manufacturing,Expansion,,MD-05,2024-03-11,MD,Democratic,Democratic,Democratic,38.95664,-76.70764,2024,1,4.199945355191257,2.6327049180327866,4.09431693989071,5.955273224043715,13.78857923497268,18.74609289617486,9.165109289617488,3.8811475409836063
Manufacturing,Fueling Equipment,EV Chargers,Clean Tech Manufacturing,Expansion,,NY-20,2023-05-01,NY,Democratic,Democratic,Democratic,42.76494,-73.81634,2023,2,3.823142076502733,0.2670765027322404,0.5720491803278689,4.206912568306011,9.035109289617484,14.422377049180328,3.661748633879781,2.748387978142076
Manufacturing,Fueling Equipment,EV Chargers,Clean Tech Manufacturing,Expansion,,OH-07,2023-09-11,OH,Republican,Republican,Republican,41.4196,-81.67808,2023,3,3.707322404371585,4.0423770491803275,5.80931693989071,6.885327868852459,11.14155737704918,14.078961748633878,8.23516393442623,2.417295081967213
Manufacturing,Fueling Equipment,EV Chargers,Clean Tech Manufacturing,Expansion,,IL-17,2024-04-26,IL,Democratic,Democratic,Democratic,40.50038,-89.05904,2024,2,4.00639344262295,3.1787978142076505,4.923633879781421,6.658005464480874,10.98139344262295,16.39729508196721,5.795218579234973,2.6390710382513665
Manufacturing,Fueling Equipment,EV Chargers,Clean Tech Manufacturing,New,6.931478,CA-15,2024-04-23,CA,Democratic,Democratic,Democratic,37.50752,-122.25437,2024,2,4.825109289617486,3.3497540983606564,4.692704918032787,5.125081967213116,13.619863387978144,16.62051912568306,11.376803278688524,0.612896174863388
Manufacturing,Fueling Equipment,EV Chargers,Clean Tech Manufacturing,Expansion,,CA-47,2024-05-27,CA,Democratic,Democratic,Democratic,33.7009,-117.92008,2024,2,5.500983606557377,2.471912568306011,4.200573770491803,3.458169398907104,17.89986338797814,20.279617486338797,16.0355737704918,0.7141530054644809
Manufacturing,Fueling Equipment,EV Chargers,Clean Tech Manufacturing,Expansion,2.939093,,2024-08-20,CA,,,,37.13073,-121.65472,2024,3,5.329262295081967,1.0765846994535515,1.5598907103825137,3.825437158469945,14.423715846994536,21.515054644808743,9.250081967213116,0.7160382513661203
Manufacturing,Fueling Equipment,EV Chargers,Clean Tech Manufacturing,Expansion,,TX-33,2024-04-23,TX,Republican,Republican,Democratic,32.711485,-97.053586,2024,2,4.812677595628416,2.928551912568306,4.46051912568306,6.4579234972677595,19.225109289617485,25.662677595628416,13.369398907103824,2.780163934426229
Manufacturing,Fueling Equipment,EV Chargers,Clean Tech Manufacturing,New,,TX-35,2023-03-21,TX,Republican,Republican,Democratic,30.02615,-97.86152,2023,1,4.791830601092896,2.8987431693989074,4.54155737704918,6.215819672131147,20.693387978142077,27.68934426229508,14.629071038251368,2.1156557377049183
Manufacturing,Fueling Equipment,EV Chargers,Clean Tech Manufacturing,New,,UT-01,2023-06-30,UT,Republican,Republican,Republican,40.76107,-111.8829,2023,2,4.9728142076502735,1.3502459016393442,2.099918032786885,3.6724863387978144,9.225027322404372,15.299207650273225,3.4435792349726784,0.8067759562841529
Manufacturing,Fueling Equipment,EV Chargers,Clean Tech Manufacturing,Expansion,1.44136,,2024-04-11,UT,,,,40.11404,-111.64772,2024,2,4.9728142076502735,2.06655737704918,3.842049180327869,4.005573770491803,10.465546448087432,17.309098360655735,4.2278142076502725,0.6359016393442624
Manufacturing,Fueling Equipment,EV Chargers,Clean Tech Manufacturing,Expansion,,TX-10,2024-09-25,TX,Republican,Republican,Republican,30.47385,-97.67736,2024,3,4.791830601092896,2.814863387978142,4.420928961748634,6.2037704918032786,20.782677595628417,27.73256830601093,14.758005464480876,2.2326775956284153
Manufacturing,Fueling Equipment,EV Chargers,Clean Tech Manufacturing,Expansion,10.605859,AZ-08,2022-02-11,AZ,Democratic,Democratic,Republican,33.70271,-112.10584,2022,1,5.963169398907105,1.9793989071038252,3.6748907103825137,4.423306010928962,23.230245901639343,31.338934426229507,15.852841530054649,0.4292622950819671
Energy and Industry,Cement,CCS,Industry,Retrofit,992.878442,IN-09,2024-03-27,IN,Republican,Republican,Republican,38.743219,-86.456734,2024,1,4.0001366120218576,1.3175409836065572,2.1063387978142076,4.854890710382513,12.92568306010929,18.233306010928963,7.796666666666667,3.453633879781421
Energy and Industry,Cement,CCS + Alt Cement,Industry,New,166.285093,CA-01,2021-03-01,CA,Democratic,Democratic,Republican,40.73509,-122.321564,2021,1,4.983251366120219,0.775464480874317,1.2963387978142078,3.490655737704918,16.137240437158468,24.172021857923493,9.44672131147541,1.4927595628415302
Energy and Industry,Cement,"Alt Cement, CO2 Injection",Industry,Retrofit,2.069786,AL-03,2022-04-27,AL,Republican,Republican,Republican,33.278316,-86.356016,2022,2,4.415273224043716,0.2888524590163934,0.5548087431693989,4.091393442622951,17.104617486338796,23.22398907103825,11.637622950819672,4.280928961748634
Energy and Industry,Cement,"Alt Cement, CO2 Injection",Industry,Retrofit,2.069786,AZ-02,2023-03-22,AZ,Democratic,Democratic,Republican,35.218014,-111.588893,2023,1,5.761147540983607,0.6765300546448088,1.144863387978142,5.101338797814208,12.793224043715846,21.470191256830603,5.494754098360656,0.7131967213114754
Energy and Industry,Cement,CCS + Alt Cement,Industry,New,992.878442,CA-20,2024-03-25,CA,Democratic,Democratic,Republican,34.820139,-118.750167,2024,1,5.645983606557377,2.058743169398907,3.822841530054645,4.292896174863388,16.248224043715847,24.83773224043716,9.169863387978143,0.5562568306010929
Energy and Industry,Cement,Limestone Alternative,Industry,New,370.32577,NV-02,2023-07-17,NV,Democratic,Democratic,Republican,39.529603,-119.811359,2023,3,5.3307103825136615,1.502786885245902,2.7502732240437164,4.094180327868852,9.952349726775957,17.478633879781423,3.942568306010929,0.75775956284153
Energy and Industry,Cement,Electrolysis,Industry,New,170.467418,MA-01,2024-03-24,MA,Democratic,Democratic,Democratic,42.207334,-72.593708,2024,1,3.8408196721311474,0.1545081967213114,0.3392076502732241,4.490355191256831,10.412896174863388,15.987759562841532,5.138087431693989,2.988551912568306
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,19.296128,SD-00,2021-03-04,SD,Republican,Republican,Republican,44.3743,-98.253069,2021,1,4.25931693989071,3.352896174863388,5.30568306010929,7.034426229508196,8.45964480874317,14.497513661202186,2.768087431693989,1.3873497267759565
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,24.456721,IA-04,2021-10-06,IA,Republican,Republican,Republican,42.47761,-95.413666,2021,4,4.191775956284153,3.5031147540983603,5.3287704918032786,7.17688524590164,9.728524590163936,15.620437158469947,4.241639344262294,1.4100819672131149
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,28.926212,NE-03,2021-04-29,NE,Republican,Republican,Republican,40.8674,-97.5921,2021,2,4.4355737704918035,3.4929234972677596,5.415218579234973,7.288142076502733,10.86568306010929,17.05945355191257,5.318196721311475,1.5139890710382513
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,31.033442,SD-00,2021-03-04,SD,Republican,Republican,Republican,45.459067,-98.541961,2021,1,4.262704918032787,3.2969672131147543,5.245136612021858,6.88860655737705,7.815409836065574,13.931311475409837,2.083005464480874,1.2118852459016394
Energy and Industry,Clean Fuels,Ethanol,Transport,New,34.104785,NE-01,2021-11-23,NE,Republican,Republican,Republican,42.067617,-97.383462,2021,4,4.219863387978141,3.660874316939891,5.6138251366120215,7.518251366120218,10.32207650273224,16.55751366120219,4.72688524590164,1.418743169398907
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,35.226653,IA-04,2021-09-14,IA,Republican,Republican,Republican,42.731434,-96.248565,2021,3,4.183251366120218,3.4848907103825137,5.32827868852459,7.163579234972677,10.14295081967213,16.293169398907104,4.471393442622952,1.3357103825136611
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,35.226653,MN-07,2021-11-23,MN,Democratic,Democratic,Republican,44.230486,-95.298598,2021,4,4.07775956284153,3.52707650273224,5.349590163934427,7.265928961748633,7.941311475409835,13.473360655737702,2.6245081967213113,1.7743169398907106
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,31.811405,IA-04,2021-02-18,IA,Republican,Republican,Republican,43.432431,-94.960525,2021,1,4.088360655737704,3.632131147540984,5.457431693989071,7.37068306010929,8.304562841530053,13.918005464480874,2.9591256830601087,1.618087431693989
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,31.811405,MN-07,2021-11-23,MN,Democratic,Democratic,Republican,46.31387,-96.130002,2021,4,4.08327868852459,3.4217759562841525,5.303825136612022,7.041666666666667,5.836475409836066,11.413633879781422,0.2550819672131145,1.75551912568306
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,38.592257,SD-00,2021-11-23,SD,Republican,Republican,Republican,44.917145,-98.502192,2021,4,4.25931693989071,3.27207650273224,5.213333333333335,6.882978142076503,8.393387978142078,14.570601092896176,2.667131147540984,1.308224043715847
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,26.176918,CO-04,2022-05-12,CO,Democratic,Democratic,Republican,40.63731,-103.191024,2022,2,4.840546448087431,3.2048360655737707,5.3759289617486345,6.7131693989071035,11.73915300546448,19.433306010928963,4.941174863387978,0.825792349726776
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,26.176918,CO-04,2022-05-12,CO,Democratic,Democratic,Republican,40.12563,-102.680995,2022,2,4.809699453551913,3.3498907103825135,5.445710382513662,6.962349726775957,12.368524590163934,19.96551912568306,5.697295081967213,0.8800000000000001
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,26.176918,NE-03,2022-10-03,NE,Republican,Republican,Republican,41.644793,-103.078017,2022,4,4.726803278688524,3.461010928961749,5.674562841530054,7.164453551912567,10.980901639344262,18.51117486338798,4.411284153005464,0.7801366120218578
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,40.387246,MN-07,2021-09-16,MN,Democratic,Democratic,Republican,44.799942,-95.486675,2021,3,4.07775956284153,3.2891530054644806,5.10636612021858,6.872295081967214,7.458360655737706,13.196612021857923,1.9943169398907103,1.582896174863388
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,35.899774,ND-00,2016-01-01,ND,Republican,Republican,Republican,46.8839,-102.3157,2016,1,4.17724043715847,3.823579234972677,5.925437158469945,7.5533879781420765,7.4672131147541,13.73967213114754,1.767950819672132,0.7460655737704918
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,41.733487,IA-04,2021-02-18,IA,Republican,Republican,Republican,43.086174,-96.226702,2021,1,4.186420765027322,3.4814480874316933,5.321120218579234,7.165819672131148,9.43622950819672,15.451065573770492,3.8463934426229502,1.3085245901639346
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,41.733487,MN-01,2021-11-23,MN,Democratic,Democratic,Republican,43.807432,-95.288871,2021,4,4.154153005464481,3.52707650273224,5.349590163934427,7.265928961748633,7.941311475409835,13.473360655737702,2.6245081967213113,1.7743169398907106
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,31.158065,CA-13,2021-06-23,CA,Democratic,Democratic,Democratic,37.556692,-120.915377,2021,2,5.274071038251365,1.866857923497268,3.259153005464481,4.097377049180327,18.627896174863388,26.825300546448087,11.968196721311475,0.6552732240437158
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,33.49492,IA-04,2021-02-20,IA,Republican,Republican,Republican,42.733413,-93.911375,2021,1,4.059071038251367,3.4791530054644806,5.289016393442623,7.1430874316939885,9.216120218579237,14.853387978142075,3.94587431693989,1.8732240437158472
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,35.675985,IA-02,2021-09-12,IA,Republican,Republican,Republican,42.458419,-93.057666,2021,3,4.059071038251367,3.395601092896175,5.182295081967213,7.069672131147541,8.802704918032786,14.170819672131149,3.7190437158469942,2.2681693989071037
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,35.675985,SD-00,2021-02-23,SD,Republican,Republican,Republican,44.692907,-100.061564,2021,1,4.259180327868852,3.475956284153006,5.534398907103825,7.072021857923496,9.442896174863389,15.787841530054646,3.6519672131147543,1.101174863387978
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,35.831775,MN-07,2022-04-15,MN,Democratic,Democratic,Republican,45.13703,-94.80768,2022,2,3.9794808743169394,3.302868852459016,5.077185792349726,6.898360655737705,7.1281693989071035,12.72674863387978,1.68327868852459,1.6542349726775958
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,30.178039,IA-04,2021-05-03,IA,Republican,Republican,Republican,40.754576,-95.395156,2021,2,4.316693989071038,3.334453551912568,5.210901639344263,6.907978142076503,11.218142076502732,17.39207650273224,5.651174863387978,1.546256830601093
Energy and Industry,Clean Fuels,Ethanol,Transport,New,40.038114,IA-04,2021-09-12,IA,Republican,Republican,Republican,42.026844,-93.510704,2021,3,4.059071038251367,3.342841530054645,5.1535519125683065,6.947622950819672,9.940136612021858,15.730792349726777,4.550163934426228,1.8139617486338795
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,40.038114,SD-00,2022-12-28,SD,Republican,Republican,Republican,43.973591,-96.957097,2022,4,4.186420765027322,3.5313934426229507,5.4457650273224045,7.277677595628416,7.810601092896175,13.530409836065576,2.432377049180328,1.3214207650273224
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,30.907655,IA-04,2024-01-29,IA,Republican,Republican,Republican,43.097549,-94.655345,2024,1,4.088360655737704,3.5138797814207656,5.328196721311475,7.188661202185793,8.926120218579236,14.63704918032787,3.5353278688524585,1.7279234972677595
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,30.907655,IA-03,2024-01-29,IA,Republican,Republican,Republican,41.524053,-94.382035,2024,1,4.169453551912568,3.3266120218579234,5.125983606557377,6.963360655737706,10.19172131147541,16.02653005464481,4.844234972677595,1.7913934426229507
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,30.907655,IA-04,2024-01-29,IA,Republican,Republican,Republican,42.331802,-95.350836,2024,1,4.191775956284153,3.5031147540983603,5.3287704918032786,7.17688524590164,9.728524590163936,15.620437158469947,4.241639344262294,1.4100819672131149
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,30.907655,IA-04,2024-01-29,IA,Republican,Republican,Republican,43.27454,-95.810937,2024,1,4.154153005464481,3.57620218579235,5.421857923497268,7.3263114754098355,8.220273224043716,13.888551912568309,2.858907103825137,1.4784699453551913
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,30.907655,IA-03,2024-01-29,IA,Republican,Republican,Republican,41.861282,-94.631131,2024,1,4.169453551912568,3.3977049180327867,5.2173224043715845,7.019562841530054,10.040245901639343,15.921557377049178,4.598114754098361,1.6420765027322404
Energy and Industry,Clean Fuels,Ethanol,Transport,Retrofit,30.907655,IA-03,2024-01-29,IA,Republican,Republican,Republican,40.966023,-94.795735,2024,1,4.265437158469946,3.2683060109289617,5.0837431693989075,6.869071038251366,10.72743169398907,16.65155737704918,5.337540983606558,1.7509836065573772
